Name,MARKET VALUE,PRICE HIGH,PRICE LOW,PRICE OPEN,PRICE INDEX,TURNOVER BY VALUE,VOLUME
11/1/2011,15334920,2726.09,2669.05,2672.51,2697.53,56067600,55206640
11/2/2011,15541040,2742.94,2653.72,2658.55,2742.39,65327470,64361580
11/3/2011,15579810,2781.04,2743.2,2752.63,2744.3,90502540,84820750
11/4/2011,15702690,2781.99,2748.98,2770.57,2763.75,63500860,61958210
11/7/2011,15563680,2769.3,2733.17,2750.99,2736.25,47761920,45375060
11/8/2011,15550320,2756.09,2723.69,2745.06,2727.71,47864910,47884240
11/9/2011,15669750,2755.81,2710.05,2739.15,2751.65,48484220,46877950
11/10/2011,15385780,2729.57,2698.31,2720.84,2699.59,51793940,51173700
11/11/2011,15384280,2713.91,2685.1,2705.24,2695,38724210,36636690
11/14/2011,15673760,2751.88,2714.86,2717.54,2750.19,51333490,46390930
11/15/2011,15644900,2754,2732.91,2746.77,2744.68,46980740,41759860
11/16/2011,15255010,2746.29,2659.15,2745.86,2670.12,57844190,55949230
11/17/2011,15225820,2687.83,2660.65,2671.95,2662.02,37762620,35247650
11/18/2011,14954280,2646.21,2601.18,2643.67,2606.49,44949470,42414700
